IPV6央视,#genre#
澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳视卫星,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/index.m3u8
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/index.m3u8
澳门综艺,http://61.244.22.5/ch6/hd_ch6.live/index.m3u8
澳门莲花,http://epg.112114.xyz/lotus
澳门莲花,http://php.jdshipin.com:8880/amlh.php
好莱坞电影,http://r.jdshipin.com/QFhCq
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
星空卫视,http://j.cxctu.cf:4000/udp/239.93.0.156:2193
Channel [V],http://j.cxctu.cf:4000/udp/239.93.0.157:2194
台湾-TVBS新闻台,https://s2.pub/cctv-23
台湾-TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
台湾-TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
台湾-TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/playlist.m3u8
台湾-TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
台湾-TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8


台湾-台视,https://s2.pub/cctv-20
台湾-台视,https://s2.pub/cctv-20

台湾-民视新闻台,https://s2.pub/cctv-16
台湾-民视新闻台,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8

台湾-民视综合台,https://s2.pub/cctv-19
台湾-民视综合台,https://s2.pub/cctv-19

台湾-东森台,https://s2.pub/cctv-17
台湾-东森台,https://s2.pub/cctv-17

台湾-中天台,https://s2.pub/cctv-18
台湾-中天台,https://s2.pub/cctv-18

台湾-华视台,https://s2.pub/cctv-22
台湾-华视台,https://s2.pub/cctv-22

台湾-中视台,https://s2.pub/cctv-21
台湾-中视台,https://s2.pub/cctv-21

CCTV全网,#genre#

1綜合,https://tv.cctv.com/live/cctv1
2財經,https://tv.cctv.com/live/cctv2
3綜藝,https://tv.cctv.com/live/cctv3
4中文國際,https://tv.cctv.com/live/cctv4
5體育,https://tv.cctv.com/live/cctv5
5+體育賽事,https://tv.cctv.com/live/cctv5plus
6電影,https://tv.cctv.com/live/cctv6
7國防軍事,https://tv.cctv.com/live/cctv7
8電視劇,https://tv.cctv.com/live/cctv8
9紀錄,https://tv.cctv.com/live/cctvjilu
10科教,https://tv.cctv.com/live/cctv10
11戲曲,https://tv.cctv.com/live/cctv11
12社會與法,https://tv.cctv.com/live/cctv12
13新聞,https://tv.cctv.com/live/cctv13
14少兒,https://tv.cctv.com/live/cctvchild
15音樂,https://tv.cctv.com/live/cctv15
16奧林匹克,https://tv.cctv.com/live/cctv16
17農業農村,https://tv.cctv.com/live/cctv17
4中文國際歐洲,https://tv.cctv.com/live/cctveurope
4中文國際美洲,https://tv.cctv.com/live/cctvamerica

