🌄💘常看频道V6,#genre#
YY东北二人转,http://11.xmyxc.cn/api/php/yy.php?id=1356033451
yy小品,http://11.xmyxc.cn/api/php/yy.php?id=1354931503
yy小品2,http://11.xmyxc.cn/api/php/yy.php?id=1382741642
yy小品3,http://11.xmyxc.cn/api/php/yy.php?id=1354936198


//春盈

超级鬼片,https://lunbo.freetv.top/yy/1355641195
经典鬼片,https://lunbo.freetv.top/yy/29460894
恐怖电影,https://lunbo.freetv.top/yy/24066336
刘德华,http://43.138.170.29:35455/yy/1382745111
周星驰,http://43.138.170.29:35455/yy/1354658049
周星驰,http://43.138.170.29:35455/yy/1382736808
周润发,http://43.138.170.29:35455/yy/1354888733
周润发,http://43.138.170.29:35455/yy/1354889044
林正英,http://43.138.170.29:35455/yy/1353685311
林正英,http://43.138.170.29:35455/yy/34229877
林正英,http://43.138.170.29:35455/yy/1453996620
林正英,http://43.138.170.29:35455/yy/1354932444
李连杰,http://43.138.170.29:35455/yy/74613175
洪金宝,http://43.138.170.29:35455/yy/1354924839
香港电影,http://43.138.170.29:35455/yy/1382736910
经典电影,http://43.138.170.29:35455/yy/1450556636
电影2,http://43.138.170.29:35455/yy/1354889048
经典鬼片,http://43.138.170.29:35455/yy/1463783198
经典鬼片,http://43.138.170.29:35455/yy/29460894
香港鬼片2,http://43.138.170.29:35455/yy/1382737886
香港鬼片3,http://43.138.170.29:35455/yy/24066336
港片电影,http://43.138.170.29:35455/yy/1459801818
超英集结,http://43.138.170.29:35455/yy/1382745091
漫威英雄,http://43.138.170.29:35455/yy/1354932402
港片赌片,http://43.138.170.29:35455/yy/1355076627
惊恐盗暮鬼怪,http://43.138.170.29:35455/yy/1382749525
张国荣,http://43.138.170.29:35455/yy/1354930961
哥斯拉,http://43.138.170.29:35455/yy/1382736833
大话西游,http://43.138.170.29:35455/yy/1382851590
经典鬼片2,http://43.138.170.29:35455/yy/1355641195
武侠港片,http://43.138.170.29:35455/yy/1451866697


第一滴血全集,http://43.138.170.29:35455/yy/1354932355
速度激情全集,http://43.138.170.29:35455/yy/1382749892
速度与激情集,http://43.138.170.29:35455/yy/1382736911
漫威系列轮播,http://43.138.170.29:35455/yy/1354932402

🌍数据待测V4,#genre#

凤凰资讯,http://113.64.145.228:8081/hls/36/index.m3u8
凤凰中文,http://113.64.145.228:8081/hls/37/index.m3u8
凤凰香港,http://113.64.145.228:8081/hls/38/index.m3u8

CCTV-娱乐,http://110.72.72.90:808/hls/66/index.m3u8

凤凰中文,http://140.224.26.144:4022/rtp/239.61.2.184:9092
凤凰资讯,http://140.224.26.144:4022/rtp/239.61.2.183:9086
海峡卫视,http://140.224.26.144:4022/rtp/239.61.2.151:8894

//广东电信酒店

凤凰资讯高清,http://113.64.145.200:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.64.145.200:8081/hls/37/index.m3u8
凤凰深圳旁边高清,http://113.64.145.200:8081/hls/38/index.m3u8
凤凰资讯高清,http://113.64.145.173:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.64.145.173:8081/hls/37/index.m3u8
凤凰深圳旁边高清,http://113.64.145.173:8081/hls/38/index.m3u8
//广西电信酒店神U
凤凰卫视高清,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8
凤凰资讯高清,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8
凤凰影视高清,http://221.7.175.154:8445/tsfile/live/1022_1.m3u8
//广西联通酒店(时转时不转)
凤凰卫视HD,http://110.72.70.15:808/hls/83/index.m3u8
凤凰资讯SD,http://110.72.71.168:6011/hls/63/index.m3u8
深圳旁边卫视,http://110.72.72.90:808/hls/333/index.m3u8
电影,http://110.72.72.90:808/hls/65/index.m3u8
CCTV-娱乐,http://110.72.72.90:808/hls/66/index.m3u8
海峡卫视,http://110.72.70.15:808/hls/72/index.m3u8
//浙江电信组播(最易找)
凤凰卫视HD,http://183.133.104.191:8899/rtp/233.50.200.191:5140
凤凰资讯HD,http://183.133.104.191:8899/rtp/233.50.200.192:5140
凤凰卫视HD,http://120.55.49.231:34599/rtp/233.50.200.191:5140
凤凰资讯HD,http://120.55.49.231:34599/rtp/233.50.200.192:5140
凤凰卫视HD,http://220.187.80.178:8881/rtp/233.50.200.191:5140
凤凰资讯HD,http://220.187.80.178:8881/rtp/233.50.200.192:5140
凤凰卫视HD,http://220.189.108.176:19888/rtp/233.50.200.191:5140
凤凰资讯HD,http://220.189.108.176:19888/rtp/233.50.200.192:5140
//福建电信组播
凤凰卫视,http://140.224.26.144:4022/rtp/239.61.2.184:9092
凤凰资讯,http://140.224.26.144:4022/rtp/239.61.2.183:9086
海峡卫视HD,http://140.224.26.144:4022/rtp/239.61.2.151:8894
凤凰卫视,http://120.41.125.248:8888/rtp/239.61.2.184:9092
凤凰资讯,http://120.41.125.248:8888/rtp/239.61.2.183:9086
海峡卫视HD,http://120.41.125.248:8888/rtp/239.61.2.151:8894
凤凰卫视,http://27.154.214.56:8888/rtp/239.61.2.184:9092
凤凰资讯,http://27.154.214.56:8888/rtp/239.61.2.183:9086
海峡卫视HD,http://27.154.214.56:8888/rtp/239.61.2.151:8894
//浙江电信组播神U已失效(记录看能不能复活)
凤凰卫视HD,http://120.55.49.231:34599/rtp/233.50.200.191:5140
凤凰资讯HD,http://120.55.49.231:34599/rtp/233.50.200.192:5140
凤凰资讯HD,http://120.55.49.231:34599/rtp/233.50.200.193:5140
风光影像,http://112.66.226.173:554/rtp/239.253.64.73:5140
//山西电信组播
凤凰卫视,http://1.70.183.209:4022/udp/239.1.1.126:8126
凤凰资讯,http://1.70.183.209:4022/udp/239.1.1.127:8127
//zhibo
深圳旁边卫视SD,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
//河北电信
凤凰卫视电影台,http://27.188.111.30:9009/rtp/239.254.201.1:5214
凤凰卫视中文台,http://27.188.111.30:9009/rtp/239.254.201.2:5226
凤凰卫视资讯台,http://27.188.111.30:9009/rtp/239.254.201.3:5227
凤凰卫视电影台,http://123.180.139.180:8888/rtp/239.254.201.1:5214
凤凰卫视中文台,http://123.180.139.180:8888/rtp/239.254.201.2:5226
凤凰卫视资讯台,http://123.180.139.180:8888/rtp/239.254.201.3:5227
//四川电信组播
凤凰卫视,http://171.88.35.94:4000/udp/239.93.0.162:2192
凤凰卫视,http://171.88.35.94:4000/udp/239.93.1.9:2192
凤凰资讯,http://171.88.35.94:4000/udp/239.93.0.118:2191
凤凰资讯,http://171.88.35.94:4000/udp/239.93.1.4:2191
凤凰卫视,http://118.113.234.63:9999/udp/239.93.0.162:2192
凤凰卫视,http://118.113.234.63:9999/udp/239.93.1.9:2192
凤凰资讯,http://118.113.234.63:9999/udp/239.93.0.118:2191
凤凰资讯,http://118.113.234.63:9999/udp/239.93.1.4:2191
湖南电信组播
凤凰卫视HD,http://118.254.202.28:8888/udp/239.76.246.134:1234
凤凰卫视HD,http://118.254.202.28:8888/udp/239.76.253.135:9000
凤凰卫视HD,http://118.254.202.28:8888/udp/239.76.246.7:1234
凤凰资讯HD,http://118.254.202.28:8888/udp/239.76.253.134:9000
凤凰资讯HD,http://118.254.202.28:8888/udp/239.76.246.135:1234
凤凰资讯HD,http://118.254.202.28:8888/udp/239.76.246.8:1234
金鹰卡通FHD,http://118.254.202.28:8888/udp/239.76.245.120:1234

//域名版浙江电信组播
凤凰卫视HD,http://lx.haoyuhuojia.com:4022/rtp/233.50.200.191:5140?$域名高清
凤凰资讯HD,http://lx.haoyuhuojia.com:4022/rtp/233.50.200.192:5140?$域名高清
//域名版四川电信组播
凤凰卫视HD,http://n1.jimgo.win:4022/udp/239.93.0.162:2192?$域名高清
凤凰卫视HD,http://n1.jimgo.win:4022/udp/239.93.1.9:2192?$域名高清
凤凰资讯HD,http://n1.jimgo.win:4022/udp/239.93.0.118:2191?$域名高清
凤凰资讯HD,http://n1.jimgo.win:4022/udp/239.93.1.4:2191?$域名高清
//域名版甘肃电信组播
凤凰资讯HD,http://a.5iu.xyz:10000/udp/239.255.30.70:8231?$域名高清
凤凰卫视HD,http://a.5iu.xyz:10000/udp/239.255.30.50:8231?$域名高清
凤凰深圳旁边HD,http://a.5iu.xyz:10000/udp/239.255.30.123:8231?$域名高清
凤凰资讯HD,http://www.lebaobei.top:6868/udp/239.255.30.70:8231?$域名高清
凤凰卫视HD,http://www.lebaobei.top:6868/udp/239.255.30.50:8231?$域名高清
凤凰深圳旁边,http://www.lebaobei.top:6868/udp/239.255.30.123:8231?$域名高清
//域名版湖南电信组播
凤凰卫视HD,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.246.134:1234?$域名高清
凤凰卫视HD,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.253.135:9000?$域名高清
凤凰卫视HD,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.246.7:1234?$域名高清
凤凰资讯HD,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.253.134:9000?$域名高清
凤凰资讯HD,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.246.135:1234?$域名高清
凤凰资讯HD,http://do.dsp.mp.mi4.xyz:8888/udp/239.76.246.8:1234?$域名高清

//广东电信酒店（2024.3.22新增一个IP段）113.64.145.84:8081、113.64.145.141:8081、113.64.145.157:8081、113.64.145.195:8081、183.1.251.197:8081
凤凰资讯高清,http://113.64.145.228:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.64.145.228:8081/hls/37/index.m3u8
凤凰深圳旁边高清,http://113.64.145.228:8081/hls/38/index.m3u8
凤凰资讯高清,http://113.64.145.200:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.64.145.200:8081/hls/37/index.m3u8
凤凰深圳旁边高清,http://113.64.145.200:8081/hls/38/index.m3u8
凤凰资讯高清,http://113.64.145.173:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.64.145.173:8081/hls/37/index.m3u8
凤凰深圳旁边高清,http://113.64.145.173:8081/hls/38/index.m3u8
凤凰资讯高清,http://183.1.251.197:8081/hls/36/index.m3u8
凤凰卫视高清,http://183.1.251.197:8081/hls/37/index.m3u8
凤凰深圳旁边高清,http://183.1.251.197:8081/hls/38/index.m3u8

//又见凤凰
CCTV7国防军事[1920*1080],http://223.82.161.157:8822/hls/78/index.m3u8
凤凰资讯[1024*576],http://223.82.161.157:8822/hls/80/index.m3u8
凤凰卫视[1024*576],http://223.82.161.157:8822/hls/81/index.m3u8

//广西联通8181酒店源110.72.68.189:8181
凤凰资讯 高清,http://110.72.70.103:8181/tsfile/live/1064_1.m3u8
凤凰卫视 高清,http://110.72.70.103:8181/tsfile/live/0108_1.m3u8
凤凰深圳旁边 高清,http://110.72.70.103:8181/tsfile/live/1065_1.m3u8
海峡卫视,http://110.72.70.103:8181/tsfile/live/0150_1.m3u8
//广西联通8181另一种酒店源
凤凰资讯 高清,http://171.38.86.11:8181/tsfile/live/1000_1.m3u8
凤凰中文 高清,http://171.38.86.11:8181/tsfile/live/1001_1.m3u8
凤凰深圳旁边 高清,http://171.38.86.11:8181/tsfile/live/1002_1.m3u8
金鹰卡通,http://171.38.86.11:8181/tsfile/live/1003_1.m3u8
凤凰中文,http://171.38.86.11:8181/tsfile/live/1014_1.m3u8
凤凰资讯,http://171.38.86.11:8181/tsfile/live/1015_1.m3u8
//福建电信的酒店源
凤凰资讯,http://117.27.190.42:9901/tsfile/live/23279_1.m3u8
凤凰中文,http://117.27.190.42:9901/tsfile/live/23280_1.m3u8
海峡卫视,http://117.27.190.42:9901/tsfile/live/23283_1.m3u8

//四川电信组播(可以套上这些IP)171.88.162.45:4022、171.223.215.229:4000、182.148.75.206:888、183.128.185.244:4022、171.212.212.47:8000、125.69.97.4:8888
凤凰卫视,http://171.88.35.94:4000/udp/239.93.0.162:2192
凤凰卫视,http://171.88.35.94:4000/udp/239.93.1.9:2192
凤凰资讯,http://171.88.35.94:4000/udp/239.93.0.118:2191
凤凰资讯,http://171.88.35.94:4000/udp/239.93.1.4:2191
凤凰卫视,http://118.113.234.63:9999/udp/239.93.0.162:2192
凤凰卫视,http://118.113.234.63:9999/udp/239.93.1.9:2192
凤凰资讯,http://118.113.234.63:9999/udp/239.93.0.118:2191
凤凰资讯,http://118.113.234.63:9999/udp/239.93.1.4:2191
凤凰卫视,http://110.191.221.152:8000/udp/239.93.0.162:2192
凤凰卫视,http://110.191.221.152:8000/udp/239.93.1.9:2192
凤凰资讯,http://110.191.221.152:8000/udp/239.93.0.118:2191
凤凰资讯,http://110.191.221.152:8000/udp/239.93.1.4:2191



//湖南电信组播175.4.81.164:8888、118.254.158.48:8888、175.4.83.122:8888
凤凰卫视HD,http://118.254.202.28:8888/udp/239.76.246.134:1234
凤凰卫视HD,http://118.254.202.28:8888/udp/239.76.253.135:9000
凤凰卫视HD,http://118.254.202.28:8888/udp/239.76.246.7:1234
凤凰资讯HD,http://118.254.202.28:8888/udp/239.76.253.134:9000
凤凰资讯HD,http://118.254.202.28:8888/udp/239.76.246.135:1234
凤凰资讯HD,http://118.254.202.28:8888/udp/239.76.246.8:1234
金鹰卡通FHD,http://118.254.202.28:8888/udp/239.76.245.120:1234
凤凰卫视HD,http://118.254.149.159:9988/udp/239.76.246.134:1234
凤凰卫视HD,http://118.254.149.159:9988/udp/239.76.253.135:9000
凤凰卫视HD,http://118.254.149.159:9988/udp/239.76.246.7:1234
凤凰资讯HD,http://118.254.149.159:9988/udp/239.76.253.134:9000
凤凰资讯HD,http://118.254.149.159:9988/udp/239.76.246.135:1234
凤凰资讯HD,http://118.254.149.159:9988/udp/239.76.246.8:1234
金鹰卡通FHD,http://118.254.149.159:9988/udp/239.76.245.120:1234



//河北电信
凤凰卫视电影台,http://111.227.41.129:8012/rtp/239.254.201.1:5214
凤凰卫视中文台,http://111.227.41.129:8012/rtp/239.254.201.2:5226
凤凰卫视资讯台,http://111.227.41.129:8012/rtp/rtp/239.254.201.3:5227
凤凰卫视电影台,http://27.188.111.30:9009/rtp/239.254.201.1:5214
凤凰卫视中文台,http://27.188.111.30:9009/rtp/239.254.201.2:5226
凤凰卫视资讯台,http://27.188.111.30:9009/rtp/239.254.201.3:5227
凤凰卫视电影台,http://123.180.139.180:8888/rtp/239.254.201.1:5214
凤凰卫视中文台,http://123.180.139.180:8888/rtp/239.254.201.2:5226
凤凰卫视资讯台,http://123.180.139.180:8888/rtp/239.254.201.3:5227



//广东电信酒店113.64.145.84:8081、113.64.145.141:8081
凤凰资讯高清,http://113.64.145.228:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.64.145.228:8081/hls/37/index.m3u8
凤凰深圳旁边高清,http://113.64.145.228:8081/hls/38/index.m3u8
凤凰资讯高清,http://113.64.145.200:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.64.145.200:8081/hls/37/index.m3u8
凤凰深圳旁边高清,http://113.64.145.200:8081/hls/38/index.m3u8
凤凰资讯高清,http://113.64.145.173:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.64.145.173:8081/hls/37/index.m3u8
凤凰深圳旁边高清,http://113.64.145.173:8081/hls/38/index.m3u8
翡翠台,http://61.140.135.81:808/hls/105/index.m3u8
深圳旁边明珠,http://61.140.135.81:808/hls/106/index.m3u8
金鹰卡通,http://61.140.135.81:808/hls/666/index.m3u8



//福建电信的酒店源
凤凰资讯,http://117.27.190.42:9901/tsfile/live/23279_1.m3u8
凤凰中文,http://117.27.190.42:9901/tsfile/live/23280_1.m3u8
海峡卫视,http://117.27.190.42:9901/tsfile/live/23283_1.m3u8
//甘肃电信组播
凤凰资讯,http://61.178.184.21:8029/udp/239.255.30.70:8231
凤凰中文,http://61.178.184.21:8029/udp/239.255.30.50:8231
凤凰深圳旁边,http://61.178.184.21:8029/udp/239.255.30.123:8231



//福建电信组播
凤凰卫视,http://120.41.125.130:8888/rtp/239.61.2.184:9092
凤凰资讯,http://120.41.125.130:8888/rtp/239.61.2.183:9086
海峡卫视HD,http://120.41.125.130:8888/rtp/239.61.2.151:8894
凤凰卫视,http://120.41.125.248:8888/rtp/239.61.2.184:9092
凤凰资讯,http://120.41.125.248:8888/rtp/239.61.2.183:9086
海峡卫视HD,http://120.41.125.248:8888/rtp/239.61.2.151:8894
凤凰卫视,http://27.154.214.56:8888/rtp/239.61.2.184:9092
凤凰资讯,http://27.154.214.56:8888/rtp/239.61.2.183:9086
海峡卫视HD,http://27.154.214.56:8888/rtp/239.61.2.151:8894

//广西联通酒店
凤凰中文HD,http://110.72.76.20:808/hls/234575323/index.m3u8
深圳旁边卫视HD,http://110.72.76.20:808/hls/235577686/index.m3u8
凤凰卫视,http://110.72.76.20:808/hls/249449646/index.m3u8
凤凰资讯,http://110.72.76.20:808/hls/261263452/index.m3u8
深圳旁边音乐,http://110.72.76.20:808/hls/229291699/index.m3u8
海峡卫视,http://110.72.76.20:808/hls/590478925/index.m3u8
CCTV-娱乐,http://110.72.76.20:808/hls/66/index.m3u8
中国电影1,http://110.72.76.20:808/hls/61/index.m3u8
中国电影2,http://110.72.76.20:808/hls/65/index.m3u8

//广西贵港市酒店联通(以下每个IP非常耐久)
凤凰中文HD,http://110.72.70.15:808/hls/234575323/index.m3u8
深圳旁边卫视HD,http://110.72.71.96:808/hls/235577686/index.m3u8
深圳旁边音乐,http://110.72.60.83:808/hls/229291699/index.m3u8
海峡卫视,http://110.72.70.55:808/hls/590478925/index.m3u8
CCTV-娱乐,http://110.72.77.203:808/hls/66/index.m3u8

//内蒙电信酒店
凤凰资讯,http://117.27.190.42:9901/tsfile/live/23279_1.m3u8
凤凰卫视,http://117.27.190.42:9901/tsfile/live/23280_1.m3u8
海峡卫视,http://117.27.190.42:9901/tsfile/live/23283_1.m3u8

CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8?auth_key=357606504#http://182.139.250.132:5033/HUAWEI/00000001000000050000000000000602/index.m3u8?playtype=1&usercode=cl@is#http://180.167.104.105:9901/tsfile/live/0013_1.m3u8#https://pi.0472.org/tv/asam.php?auth=231110
CCTV13,https://0472.org/hls/cctv13.m3u8

经典再现,http://183.222.72.116:6868/rtp/239.10.0.130:5140 
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8#http://tvbox6.com/tv/dl/dl668/bfgd.php?id=635
重温经典,http://124.231.212.191:9999/tsfile/live/1111_1.m3u8
凤凰资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8

凤凰中文,https://epg.pw/stream/544b45a6ee430683fdf2aef7329b7b277e7827a3a57a57f3700b7fd1b15c5df4.m3u8
凤凰香港,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=153402
中天新闻,http://xxw.me0.cn/ytv.php?id=zxw
中天新闻2,http://xxw.me0.cn/ytv.php?id=zxw2
民视新闻,http://xxw.me0.cn/ytv.php?id=fxwTVBS
新闻,http://xxw.me0.cn/ytv.php?id=txw
寰宇新闻,http://xxw.me0.cn/ytv.php?id=hxw
寰宇新闻2,http://xxw.me0.cn/ytv.php?id=hxw2
华视新闻,http://xxw.me0.cn/ytv.php?id=hsxw
台视新闻,http://xxw.me0.cn/ytv.php?id=tsxw
中视新闻,http://xxw.me0.cn/ytv.php?id=zsxw
公视新闻,http://xxw.me0.cn/ytv.php?id=gxw
东森新闻,http://xxw.me0.cn/ytv.php?id=dxw

台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
